,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
12101,1.138307,51.085203,6,19.0,8,283,4,2063,30,0,1,3
12102,1.138307,51.085203,12,23.0,16,799,4,2063,30,0,1,3
12103,1.138307,51.085203,8,23.0,16,800,4,2063,30,0,1,3
12104,-0.21583000000000002,52.66810600000001,7,22.0,31,354,4,1166,60,1,1,0
12105,-0.21583000000000002,52.66810600000001,7,17.0,2,527,4,1166,60,0,1,0
12106,-0.21583000000000002,52.66810600000001,4,18.0,7,757,4,1166,60,0,1,0
12107,-0.21583000000000002,52.66810600000001,9,16.0,2,428,4,1166,60,0,1,0
12108,0.248204,52.023043,12,20.0,30,463,4,184,30,1,2,6
12109,0.248204,52.023043,11,11.0,12,405,4,184,30,0,2,6
12110,0.248204,52.023043,3,8.0,5,469,4,184,30,0,2,6
12111,0.248204,52.023043,10,17.0,3,626,4,184,30,0,2,6
12112,-0.512824,52.657515000000004,10,12.0,28,355,5,454,30,1,1,0
12113,-0.512824,52.657515000000004,7,11.0,18,790,5,454,30,0,1,0
12114,-0.512824,52.657515000000004,11,1.0,2,365,5,454,30,0,1,0
12115,-0.512824,52.657515000000004,10,11.0,8,760,5,454,30,0,1,0
12116,-2.202944,52.986621,4,12.0,22,257,4,5041,30,1,1,3
12117,-2.202944,52.986621,4,11.0,8,190,4,5041,30,0,1,3
12118,-2.202944,52.986621,1,13.0,3,626,4,5041,30,0,1,3
12119,-2.202944,52.986621,3,2.0,9,294,4,5041,30,0,1,3
12120,-3.2577830000000003,51.476188,6,17.0,30,741,6,0,30,1,1,8
12121,-3.2577830000000003,51.476188,10,6.0,19,10,6,0,30,0,1,8
12122,-3.2577830000000003,51.476188,3,13.0,16,84,6,0,30,0,1,8
12123,-3.2577830000000003,51.476188,11,3.0,9,243,6,0,30,0,1,8
12124,-2.7282580000000003,53.259389,12,16.0,16,130,5,702,60,1,1,0
12125,-2.7282580000000003,53.259389,5,14.0,6,15,5,702,60,0,1,0
12126,-2.7282580000000003,53.259389,2,15.0,19,87,5,702,60,0,1,0
12127,-2.7282580000000003,53.259389,2,10.0,23,627,5,702,60,0,1,0
12128,-1.7540529999999999,53.672422,3,14.0,27,203,6,0,30,1,1,0
12129,-1.7540529999999999,53.672422,10,8.0,26,24,6,0,30,0,1,0
12130,-1.7540529999999999,53.672422,11,2.0,14,371,6,0,30,0,1,0
12131,-1.7540529999999999,53.672422,7,20.0,7,567,6,0,30,0,1,0
12132,-0.990741,52.773421,8,22.0,31,365,3,6006,60,1,2,0
12133,-0.990741,52.773421,4,9.0,19,607,3,6006,60,0,2,0
12134,-0.990741,52.773421,10,3.0,8,459,3,6006,60,0,2,0
12135,-0.990741,52.773421,10,7.0,6,551,3,6006,60,0,2,0
12136,-1.599667,54.95360600000001,7,9.0,21,146,3,167,30,1,1,0
12137,-1.599667,54.95360600000001,6,15.0,11,240,3,167,30,0,1,0
12138,-1.599667,54.95360600000001,7,14.0,21,247,3,167,30,0,1,0
12139,-1.599667,54.95360600000001,8,10.0,8,150,3,167,30,0,1,0
12140,-2.8842950000000003,56.440989,6,8.0,30,925,4,945,60,1,1,0
12141,-2.8842950000000003,56.440989,2,11.0,28,777,4,945,60,0,1,0
12142,-2.8842950000000003,56.440989,2,19.0,2,634,4,945,60,0,1,0
12143,-2.8842950000000003,56.440989,11,21.0,1,143,4,945,60,0,1,0
12144,-2.231657,53.581146999999994,11,7.0,24,106,5,0,40,1,2,3
12145,-2.231657,53.581146999999994,12,0.0,7,104,5,0,40,0,2,3
12146,-2.231657,53.581146999999994,4,10.0,9,325,5,0,40,0,2,3
12147,-2.231657,53.581146999999994,12,15.0,23,364,5,0,40,0,2,3
12148,1.556886,52.636756000000005,3,10.0,23,401,3,47,50,1,1,0
12149,1.556886,52.636756000000005,12,1.0,12,551,3,47,50,0,1,0
12150,1.556886,52.636756000000005,5,13.0,3,324,3,47,50,0,1,0
12151,1.556886,52.636756000000005,12,4.0,12,432,3,47,50,0,1,0
12152,-1.312526,53.685605,6,21.0,19,206,3,639,30,1,1,3
12153,-1.312526,53.685605,12,17.0,1,62,3,639,30,0,1,3
12154,-1.312526,53.685605,11,13.0,14,736,3,639,30,0,1,3
12155,-1.312526,53.685605,10,13.0,23,644,3,639,30,0,1,3
12156,-0.47896400000000006,51.898464000000004,1,12.0,28,421,6,0,30,1,1,6
12157,-0.47896400000000006,51.898464000000004,12,6.0,7,675,6,0,30,0,1,6
12158,-0.47896400000000006,51.898464000000004,10,15.0,3,183,6,0,30,0,1,6
12159,-0.47896400000000006,51.898464000000004,7,19.0,12,586,6,0,30,0,1,6
12160,0.126886,53.227504,8,14.0,15,351,3,1028,30,1,1,3
12161,0.126886,53.227504,9,8.0,12,748,3,1028,30,0,1,3
12162,0.126886,53.227504,6,12.0,21,52,3,1028,30,0,1,3
12163,0.126886,53.227504,9,19.0,21,43,3,1028,30,0,1,3
12164,-0.5765680000000001,51.244035,2,17.0,15,511,3,322,30,1,1,0
12165,-0.5765680000000001,51.244035,3,22.0,5,146,3,322,30,0,1,0
12166,-0.5765680000000001,51.244035,6,14.0,14,334,3,322,30,0,1,0
12167,-0.5765680000000001,51.244035,3,0.0,7,838,3,322,30,0,1,0
12168,1.024192,52.185586,4,17.0,27,413,3,14,60,1,1,1
12169,1.024192,52.185586,3,23.0,3,634,3,14,60,0,1,1
12170,1.024192,52.185586,11,9.0,19,227,3,14,60,0,1,1
12171,1.024192,52.185586,11,1.0,2,292,3,14,60,0,1,1
12172,-0.091574,51.542784999999995,8,8.0,19,3,3,104,20,1,1,3
12173,-0.091574,51.542784999999995,8,19.0,11,355,3,104,20,0,1,3
12174,-0.091574,51.542784999999995,7,4.0,19,440,3,104,20,0,1,3
12175,-0.091574,51.542784999999995,10,12.0,15,735,3,104,20,0,1,3
12176,-0.167392,51.177398,4,10.0,22,513,3,23,30,1,1,3
12177,-0.167392,51.177398,8,12.0,2,99,3,23,30,0,1,3
12178,-0.167392,51.177398,2,15.0,17,57,3,23,30,0,1,3
12179,-0.167392,51.177398,11,13.0,24,223,3,23,30,0,1,3
12180,-2.126122,50.683334,6,12.0,20,644,3,352,60,1,1,0
12181,-2.126122,50.683334,3,20.0,11,934,3,352,60,0,1,0
12182,-2.126122,50.683334,7,21.0,24,564,3,352,60,0,1,0
12183,-2.126122,50.683334,8,10.0,6,676,3,352,60,0,1,0
12184,-3.753692,55.996214,3,17.0,20,924,3,803,30,1,1,1
12185,-3.753692,55.996214,11,8.0,20,528,3,803,30,0,1,1
12186,-3.753692,55.996214,8,8.0,20,651,3,803,30,0,1,1
12187,-3.753692,55.996214,6,20.0,5,27,3,803,30,0,1,1
12188,-2.844417,53.603018999999996,6,9.0,19,84,6,0,20,1,1,0
12189,-2.844417,53.603018999999996,2,14.0,19,185,6,0,20,0,1,0
12190,-2.844417,53.603018999999996,1,8.0,14,587,6,0,20,0,1,0
12191,-2.844417,53.603018999999996,12,19.0,17,810,6,0,20,0,1,0
12192,-0.1004,51.614778,4,16.0,16,32,3,406,40,1,1,0
12193,-0.1004,51.614778,8,14.0,7,164,3,406,40,0,1,0
12194,-0.1004,51.614778,3,8.0,27,338,3,406,40,0,1,0
12195,-0.1004,51.614778,3,7.0,18,489,3,406,40,0,1,0
12196,-1.1290879999999999,52.669326,5,16.0,22,362,3,6,40,1,1,3
12197,-1.1290879999999999,52.669326,2,22.0,26,506,3,6,40,0,1,3
12198,-1.1290879999999999,52.669326,1,12.0,13,336,3,6,40,0,1,3
12199,-1.1290879999999999,52.669326,3,12.0,12,158,3,6,40,0,1,3
12200,-1.8346790000000002,52.420756,7,1.0,25,300,3,34,30,1,2,3
12201,-1.8346790000000002,52.420756,3,0.0,22,216,3,34,30,0,2,3
12202,-1.8346790000000002,52.420756,8,6.0,10,383,3,34,30,0,2,3
12203,-1.8346790000000002,52.420756,7,3.0,16,539,3,34,30,0,2,3
12204,-0.45848900000000004,52.131094,12,10.0,30,420,3,5140,40,1,1,1
12205,-0.45848900000000004,52.131094,12,20.0,23,529,3,5140,40,0,1,1
12206,-0.45848900000000004,52.131094,6,4.0,19,337,3,5140,40,0,1,1
12207,-0.45848900000000004,52.131094,7,19.0,19,705,3,5140,40,0,1,1
12208,-2.132499,53.557030000000005,10,15.0,26,104,3,663,40,1,1,3
12209,-2.132499,53.557030000000005,5,23.0,26,724,3,663,40,0,1,3
12210,-2.132499,53.557030000000005,2,20.0,28,512,3,663,40,0,1,3
12211,-2.132499,53.557030000000005,7,4.0,2,408,3,663,40,0,1,3
12212,-0.933026,52.947516,5,14.0,19,347,3,52,60,1,1,8
12213,-0.933026,52.947516,3,14.0,25,759,3,52,60,0,1,8
12214,-0.933026,52.947516,5,3.0,5,886,3,52,60,0,1,8
12215,-0.933026,52.947516,7,10.0,16,340,3,52,60,0,1,8
12216,-1.347076,53.793459,3,20.0,27,204,3,656,60,1,1,3
12217,-1.347076,53.793459,10,17.0,1,421,3,656,60,0,1,3
12218,-1.347076,53.793459,7,9.0,24,327,3,656,60,0,1,3
12219,-1.347076,53.793459,2,10.0,19,178,3,656,60,0,1,3
12220,-3.2976690000000004,51.776889000000004,1,16.0,29,731,4,4257,30,1,1,0
12221,-3.2976690000000004,51.776889000000004,4,8.0,1,863,4,4257,30,0,1,0
12222,-3.2976690000000004,51.776889000000004,2,10.0,19,831,4,4257,30,0,1,0
12223,-3.2976690000000004,51.776889000000004,3,4.0,13,542,4,4257,30,0,1,0
12224,-1.4984600000000001,52.91846999999999,10,19.0,20,323,3,516,30,1,1,0
12225,-1.4984600000000001,52.91846999999999,6,1.0,12,38,3,516,30,0,1,0
12226,-1.4984600000000001,52.91846999999999,11,17.0,13,578,3,516,30,0,1,0
12227,-1.4984600000000001,52.91846999999999,12,2.0,16,4,3,516,30,0,1,0
12228,-1.119558,52.98543299999999,12,16.0,13,343,4,684,30,1,2,3
12229,-1.119558,52.98543299999999,5,1.0,4,779,4,684,30,0,2,3
12230,-1.119558,52.98543299999999,3,2.0,5,422,4,684,30,0,2,3
12231,-1.119558,52.98543299999999,9,17.0,9,757,4,684,30,0,2,3
12232,-2.1097240000000004,52.739086,9,18.0,24,254,3,449,60,1,1,0
12233,-2.1097240000000004,52.739086,1,12.0,10,803,3,449,60,0,1,0
12234,-2.1097240000000004,52.739086,9,12.0,21,60,3,449,60,0,1,0
12235,-2.1097240000000004,52.739086,1,5.0,6,766,3,449,60,0,1,0
12236,0.86201,52.82986,5,15.0,19,405,6,0,30,1,2,8
12237,0.86201,52.82986,10,19.0,25,934,6,0,30,0,2,8
12238,0.86201,52.82986,4,12.0,28,759,6,0,30,0,2,8
12239,0.86201,52.82986,9,13.0,9,208,6,0,30,0,2,8
12240,1.013676,52.51599100000001,12,15.0,18,400,5,572,30,1,1,0
12241,1.013676,52.51599100000001,9,7.0,13,901,5,572,30,0,1,0
12242,1.013676,52.51599100000001,4,8.0,5,649,5,572,30,0,1,0
12243,1.013676,52.51599100000001,3,11.0,25,569,5,572,30,0,1,0
12244,1.584216,52.312740000000005,6,13.0,30,415,3,12,40,1,1,3
12245,1.584216,52.312740000000005,7,7.0,21,554,3,12,40,0,1,3
12246,1.584216,52.312740000000005,9,0.0,12,859,3,12,40,0,1,3
12247,1.584216,52.312740000000005,11,19.0,25,798,3,12,40,0,1,3
12248,-3.13671,55.919137,11,11.0,29,923,3,7,40,1,5,9
12249,-3.13671,55.919137,4,20.0,12,314,3,7,40,0,5,9
12250,-3.13671,55.919137,8,13.0,3,478,3,7,40,0,5,9
12251,-3.13671,55.919137,9,22.0,26,497,3,7,40,0,5,9
12252,-2.4061790000000003,53.745794999999994,4,12.0,18,75,6,0,30,1,1,0
12253,-2.4061790000000003,53.745794999999994,12,7.0,13,510,6,0,30,0,1,0
12254,-2.4061790000000003,53.745794999999994,6,11.0,1,786,6,0,30,0,1,0
12255,-2.4061790000000003,53.745794999999994,7,20.0,24,680,6,0,30,0,1,0
12256,-1.453633,52.85229,7,14.0,14,328,3,514,40,1,1,3
12257,-1.453633,52.85229,3,3.0,8,29,3,514,40,0,1,3
12258,-1.453633,52.85229,11,8.0,24,524,3,514,40,0,1,3
12259,-1.453633,52.85229,10,1.0,20,254,3,514,40,0,1,3
12260,-0.7983899999999999,50.832674,10,16.0,23,559,3,27,70,1,1,1
12261,-0.7983899999999999,50.832674,7,11.0,21,232,3,27,70,0,1,1
12262,-0.7983899999999999,50.832674,10,8.0,19,262,3,27,70,0,1,1
12263,-0.7983899999999999,50.832674,6,12.0,9,829,3,27,70,0,1,1
12264,-1.072994,53.560182999999995,7,11.0,27,211,6,0,40,1,1,0
12265,-1.072994,53.560182999999995,2,17.0,11,345,6,0,40,0,1,0
12266,-1.072994,53.560182999999995,9,10.0,18,342,6,0,40,0,1,0
12267,-1.072994,53.560182999999995,1,15.0,9,302,6,0,40,0,1,0
12268,-4.828374,57.01725,10,8.0,26,927,3,82,60,1,1,0
12269,-4.828374,57.01725,2,8.0,2,39,3,82,60,0,1,0
12270,-4.828374,57.01725,3,22.0,1,164,3,82,60,0,1,0
12271,-4.828374,57.01725,6,14.0,4,500,3,82,60,0,1,0
12272,0.064855,52.258165999999996,8,15.0,18,393,5,197,30,1,2,6
12273,0.064855,52.258165999999996,9,18.0,1,883,5,197,30,0,2,6
12274,0.064855,52.258165999999996,12,15.0,4,796,5,197,30,0,2,6
12275,0.064855,52.258165999999996,7,21.0,15,6,5,197,30,0,2,6
12276,-1.841289,52.463556999999994,7,17.0,21,300,3,45,40,1,1,0
12277,-1.841289,52.463556999999994,3,6.0,15,730,3,45,40,0,1,0
12278,-1.841289,52.463556999999994,2,19.0,16,410,3,45,40,0,1,0
12279,-1.841289,52.463556999999994,1,19.0,16,919,3,45,40,0,1,0
12280,-0.6827850000000001,53.574375,11,16.0,23,232,6,0,30,1,2,3
12281,-0.6827850000000001,53.574375,11,5.0,9,386,6,0,30,0,2,3
12282,-0.6827850000000001,53.574375,2,22.0,4,472,6,0,30,0,2,3
12283,-0.6827850000000001,53.574375,1,23.0,9,394,6,0,30,0,2,3
12284,-0.189459,50.83566,8,14.0,24,565,6,0,20,1,2,3
12285,-0.189459,50.83566,3,23.0,20,263,6,0,20,0,2,3
12286,-0.189459,50.83566,1,0.0,16,708,6,0,20,0,2,3
12287,-0.189459,50.83566,4,18.0,23,236,6,0,20,0,2,3
12288,-1.208719,51.248090000000005,10,11.0,16,490,4,3400,50,1,1,0
12289,-1.208719,51.248090000000005,2,6.0,24,509,4,3400,50,0,1,0
12290,-1.208719,51.248090000000005,10,0.0,28,692,4,3400,50,0,1,0
12291,-1.208719,51.248090000000005,4,9.0,9,915,4,3400,50,0,1,0
12292,-1.258041,54.544515000000004,8,17.0,21,243,3,1032,20,1,1,3
12293,-1.258041,54.544515000000004,10,13.0,7,623,3,1032,20,0,1,3
12294,-1.258041,54.544515000000004,1,3.0,7,605,3,1032,20,0,1,3
12295,-1.258041,54.544515000000004,1,8.0,27,729,3,1032,20,0,1,3
12296,-2.803449,53.761317000000005,12,13.0,21,74,3,584,50,1,1,3
12297,-2.803449,53.761317000000005,5,17.0,4,608,3,584,50,0,1,3
12298,-2.803449,53.761317000000005,4,9.0,1,590,3,584,50,0,1,3
12299,-2.803449,53.761317000000005,6,3.0,10,306,3,584,50,0,1,3
12300,-4.751812999999999,50.478827,12,12.0,17,596,3,389,60,1,1,0
12301,-4.751812999999999,50.478827,6,16.0,15,600,3,389,60,0,1,0
12302,-4.751812999999999,50.478827,9,23.0,12,336,3,389,60,0,1,0
12303,-4.751812999999999,50.478827,7,13.0,7,815,3,389,60,0,1,0
12304,-0.36815,51.670716999999996,6,14.0,14,33,1,1,70,1,1,0
12305,-0.36815,51.670716999999996,9,21.0,24,645,1,1,70,0,1,0
12306,-0.36815,51.670716999999996,6,3.0,4,654,1,1,70,0,1,0
12307,-0.36815,51.670716999999996,3,21.0,2,636,1,1,70,0,1,0
12308,0.31159499999999996,51.144864,1,9.0,29,543,6,2091,40,1,1,6
12309,0.31159499999999996,51.144864,2,15.0,16,738,6,2091,40,0,1,6
12310,0.31159499999999996,51.144864,3,23.0,7,285,6,2091,40,0,1,6
12311,0.31159499999999996,51.144864,11,6.0,6,643,6,2091,40,0,1,6
12312,-0.08709700000000001,51.549817,8,8.0,17,3,3,105,30,1,1,3
12313,-0.08709700000000001,51.549817,7,9.0,25,153,3,105,30,0,1,3
12314,-0.08709700000000001,51.549817,2,11.0,25,93,3,105,30,0,1,3
12315,-0.08709700000000001,51.549817,10,12.0,27,156,3,105,30,0,1,3
12316,-2.9759,53.401793000000005,1,23.0,24,91,3,5038,30,1,1,3
12317,-2.9759,53.401793000000005,2,14.0,15,155,3,5038,30,0,1,3
12318,-2.9759,53.401793000000005,7,5.0,2,452,3,5038,30,0,1,3
12319,-2.9759,53.401793000000005,1,17.0,28,452,3,5038,30,0,1,3
12320,-1.472803,53.836789,4,13.0,16,204,3,58,30,1,1,1
12321,-1.472803,53.836789,1,18.0,2,17,3,58,30,0,1,1
12322,-1.472803,53.836789,2,19.0,2,842,3,58,30,0,1,1
12323,-1.472803,53.836789,9,16.0,17,792,3,58,30,0,1,1
12324,0.008676999999999999,50.789689,2,10.0,23,554,3,259,30,1,4,6
12325,0.008676999999999999,50.789689,12,12.0,14,113,3,259,30,0,4,6
12326,0.008676999999999999,50.789689,11,7.0,26,785,3,259,30,0,4,6
12327,0.008676999999999999,50.789689,11,7.0,28,698,3,259,30,0,4,6
12328,-3.011425,53.875153000000005,4,16.0,15,85,4,5268,30,1,1,3
12329,-3.011425,53.875153000000005,4,4.0,9,900,4,5268,30,0,1,3
12330,-3.011425,53.875153000000005,9,1.0,3,519,4,5268,30,0,1,3
12331,-3.011425,53.875153000000005,4,5.0,18,533,4,5268,30,0,1,3
12332,0.7152810000000001,52.250587,6,19.0,23,414,6,0,30,1,1,3
12333,0.7152810000000001,52.250587,6,0.0,8,298,6,0,30,0,1,3
12334,0.7152810000000001,52.250587,7,0.0,13,485,6,0,30,0,1,3
12335,0.7152810000000001,52.250587,10,0.0,28,671,6,0,30,0,1,3
12336,-1.099284,52.634375,10,19.0,19,364,6,2510,30,1,1,6
12337,-1.099284,52.634375,9,2.0,18,696,6,2510,30,0,1,6
12338,-1.099284,52.634375,1,15.0,13,854,6,2510,30,0,1,6
12339,-1.099284,52.634375,12,10.0,20,251,6,2510,30,0,1,6
12340,-0.054495,51.499192,5,8.0,21,8,3,101,30,1,1,0
12341,-0.054495,51.499192,9,16.0,4,176,3,101,30,0,1,0
12342,-0.054495,51.499192,12,9.0,8,804,3,101,30,0,1,0
12343,-0.054495,51.499192,2,9.0,10,613,3,101,30,0,1,0
12344,-0.184515,51.46135,10,17.0,23,10,3,214,30,1,1,0
12345,-0.184515,51.46135,8,1.0,26,542,3,214,30,0,1,0
12346,-0.184515,51.46135,12,4.0,19,369,3,214,30,0,1,0
12347,-0.184515,51.46135,1,5.0,13,267,3,214,30,0,1,0
12348,0.054658000000000005,51.533121,5,13.0,22,17,3,124,30,1,1,0
12349,0.054658000000000005,51.533121,2,1.0,2,3,3,124,30,0,1,0
12350,0.054658000000000005,51.533121,1,0.0,1,760,3,124,30,0,1,0
12351,0.054658000000000005,51.533121,11,20.0,11,507,3,124,30,0,1,0
12352,-0.629401,52.861991,9,10.0,18,355,3,1,70,1,1,9
12353,-0.629401,52.861991,2,13.0,12,645,3,1,70,0,1,9
12354,-0.629401,52.861991,2,3.0,27,517,3,1,70,0,1,9
12355,-0.629401,52.861991,11,14.0,4,74,3,1,70,0,1,9
12356,-2.948503,53.398104000000004,11,12.0,20,91,6,0,30,1,1,3
12357,-2.948503,53.398104000000004,2,5.0,18,431,6,0,30,0,1,3
12358,-2.948503,53.398104000000004,10,16.0,6,777,6,0,30,0,1,3
12359,-2.948503,53.398104000000004,1,10.0,18,893,6,0,30,0,1,3
12360,-1.846163,50.750997999999996,2,12.0,28,640,3,3060,30,1,1,1
12361,-1.846163,50.750997999999996,1,13.0,4,600,3,3060,30,0,1,1
12362,-1.846163,50.750997999999996,2,12.0,27,115,3,3060,30,0,1,1
12363,-1.846163,50.750997999999996,11,7.0,5,49,3,3060,30,0,1,1
12364,-2.410098,51.530763,1,9.0,19,612,6,0,30,1,1,1
12365,-2.410098,51.530763,1,14.0,21,488,6,0,30,0,1,1
12366,-2.410098,51.530763,4,5.0,7,375,6,0,30,0,1,1
12367,-2.410098,51.530763,7,5.0,3,499,6,0,30,0,1,1
12368,-2.0449029999999997,53.089909,2,18.0,23,256,3,53,40,1,2,0
12369,-2.0449029999999997,53.089909,5,8.0,19,413,3,53,40,0,2,0
12370,-2.0449029999999997,53.089909,3,3.0,3,781,3,53,40,0,2,0
12371,-2.0449029999999997,53.089909,6,11.0,14,630,3,53,40,0,2,0
12372,0.09478400000000001,51.486908,12,11.0,31,6,3,206,30,1,1,0
12373,0.09478400000000001,51.486908,1,6.0,18,60,3,206,30,0,1,0
12374,0.09478400000000001,51.486908,8,13.0,20,901,3,206,30,0,1,0
12375,0.09478400000000001,51.486908,10,6.0,4,434,3,206,30,0,1,0
12376,0.004675,51.494868,10,20.0,17,6,3,102,50,1,1,0
12377,0.004675,51.494868,11,14.0,2,837,3,102,50,0,1,0
12378,0.004675,51.494868,11,6.0,9,411,3,102,50,0,1,0
12379,0.004675,51.494868,12,5.0,26,176,3,102,50,0,1,0
12380,-0.153421,52.788976,8,11.0,22,354,6,0,30,1,1,0
12381,-0.153421,52.788976,12,13.0,15,843,6,0,30,0,1,0
12382,-0.153421,52.788976,9,11.0,25,301,6,0,30,0,1,0
12383,-0.153421,52.788976,10,7.0,15,197,6,0,30,0,1,0
12384,0.123911,51.459675,12,12.0,30,18,3,207,30,1,1,3
12385,0.123911,51.459675,11,18.0,13,777,3,207,30,0,1,3
12386,0.123911,51.459675,12,17.0,12,669,3,207,30,0,1,3
12387,0.123911,51.459675,7,23.0,16,395,3,207,30,0,1,3
12388,-1.529668,55.003094999999995,5,14.0,22,148,6,2055,30,1,1,3
12389,-1.529668,55.003094999999995,11,19.0,2,22,6,2055,30,0,1,3
12390,-1.529668,55.003094999999995,1,12.0,8,211,6,2055,30,0,1,3
12391,-1.529668,55.003094999999995,9,11.0,2,798,6,2055,30,0,1,3
12392,-1.1580620000000001,53.296029000000004,8,13.0,26,341,3,60,60,1,1,0
12393,-1.1580620000000001,53.296029000000004,1,22.0,10,26,3,60,60,0,1,0
12394,-1.1580620000000001,53.296029000000004,10,1.0,28,246,3,60,60,0,1,0
12395,-1.1580620000000001,53.296029000000004,2,21.0,14,657,3,60,60,0,1,0
12396,-3.959878,50.73912,1,17.0,26,589,3,30,30,1,1,3
12397,-3.959878,50.73912,1,15.0,18,213,3,30,30,0,1,3
12398,-3.959878,50.73912,5,1.0,5,121,3,30,30,0,1,3
12399,-3.959878,50.73912,1,18.0,11,105,3,30,30,0,1,3
12400,-0.018734,51.767127,8,16.0,20,430,4,1197,30,1,1,3
12401,-0.018734,51.767127,3,23.0,20,615,4,1197,30,0,1,3
12402,-0.018734,51.767127,4,12.0,22,318,4,1197,30,0,1,3
12403,-0.018734,51.767127,4,0.0,26,438,4,1197,30,0,1,3
12404,-0.9876,50.789064,3,10.0,13,495,3,3023,30,1,1,0
12405,-0.9876,50.789064,7,2.0,14,125,3,3023,30,0,1,0
12406,-0.9876,50.789064,5,4.0,19,17,3,3023,30,0,1,0
12407,-0.9876,50.789064,4,2.0,4,876,3,3023,30,0,1,0
12408,-0.753087,53.081536,3,11.0,15,345,6,0,40,1,1,6
12409,-0.753087,53.081536,7,4.0,22,239,6,0,40,0,1,6
12410,-0.753087,53.081536,12,1.0,28,54,6,0,40,0,1,6
12411,-0.753087,53.081536,5,15.0,5,674,6,0,40,0,1,6
12412,0.47064700000000004,51.263655,3,9.0,18,536,6,171,40,1,1,3
12413,0.47064700000000004,51.263655,11,14.0,22,658,6,171,40,0,1,3
12414,0.47064700000000004,51.263655,3,4.0,7,661,6,171,40,0,1,3
12415,0.47064700000000004,51.263655,1,22.0,3,56,6,171,40,0,1,3
12416,-1.266787,50.697169,2,12.0,27,505,6,0,60,1,1,0
12417,-1.266787,50.697169,3,16.0,25,24,6,0,60,0,1,0
12418,-1.266787,50.697169,6,12.0,14,589,6,0,60,0,1,0
12419,-1.266787,50.697169,10,14.0,14,444,6,0,60,0,1,0
12420,1.2993059999999998,52.625302000000005,5,15.0,24,404,5,863,30,1,1,3
12421,1.2993059999999998,52.625302000000005,6,13.0,27,655,5,863,30,0,1,3
12422,1.2993059999999998,52.625302000000005,9,2.0,18,37,5,863,30,0,1,3
12423,1.2993059999999998,52.625302000000005,8,20.0,26,375,5,863,30,0,1,3
12424,-4.0600510000000005,51.746951,11,9.0,17,751,3,483,30,1,2,9
12425,-4.0600510000000005,51.746951,1,21.0,12,699,3,483,30,0,2,9
12426,-4.0600510000000005,51.746951,2,21.0,17,678,3,483,30,0,2,9
12427,-4.0600510000000005,51.746951,5,8.0,8,281,3,483,30,0,2,9
12428,-0.364631,51.444396999999995,3,12.0,25,24,5,0,30,1,1,0
12429,-0.364631,51.444396999999995,11,13.0,5,653,5,0,30,0,1,0
12430,-0.364631,51.444396999999995,7,4.0,28,787,5,0,30,0,1,0
12431,-0.364631,51.444396999999995,8,14.0,14,219,5,0,30,0,1,0
12432,-4.319365,50.492481,8,17.0,16,596,3,390,60,1,1,0
12433,-4.319365,50.492481,7,5.0,10,683,3,390,60,0,1,0
12434,-4.319365,50.492481,2,18.0,19,555,3,390,60,0,1,0
12435,-4.319365,50.492481,5,1.0,14,240,3,390,60,0,1,0
12436,-2.452871,50.614464,8,23.0,22,646,4,3155,30,1,2,0
12437,-2.452871,50.614464,6,19.0,25,286,4,3155,30,0,2,0
12438,-2.452871,50.614464,11,15.0,5,33,4,3155,30,0,2,0
12439,-2.452871,50.614464,7,16.0,18,567,4,3155,30,0,2,0
12440,-0.123455,53.534670999999996,9,10.0,17,233,6,0,40,1,1,0
12441,-0.123455,53.534670999999996,4,15.0,19,262,6,0,40,0,1,0
12442,-0.123455,53.534670999999996,4,5.0,13,353,6,0,40,0,1,0
12443,-0.123455,53.534670999999996,2,4.0,15,324,6,0,40,0,1,0
12444,-2.407898,50.647328,5,8.0,20,646,3,353,60,1,1,8
12445,-2.407898,50.647328,3,13.0,14,711,3,353,60,0,1,8
12446,-2.407898,50.647328,4,12.0,8,791,3,353,60,0,1,8
12447,-2.407898,50.647328,1,7.0,9,653,3,353,60,0,1,8
12448,-2.054075,52.546089,2,17.0,28,305,3,4037,30,1,1,3
12449,-2.054075,52.546089,7,4.0,23,223,3,4037,30,0,1,3
12450,-2.054075,52.546089,2,18.0,15,900,3,4037,30,0,1,3
12451,-2.054075,52.546089,5,17.0,14,913,3,4037,30,0,1,3
12452,-0.047169,51.680448999999996,4,9.0,17,32,3,105,30,1,1,3
12453,-0.047169,51.680448999999996,3,4.0,12,287,3,105,30,0,1,3
12454,-0.047169,51.680448999999996,12,17.0,18,871,3,105,30,0,1,3
12455,-0.047169,51.680448999999996,1,23.0,12,863,3,105,30,0,1,3
12456,-0.104948,51.515935,1,10.0,22,570,3,201,30,1,1,3
12457,-0.104948,51.515935,11,19.0,21,252,3,201,30,0,1,3
12458,-0.104948,51.515935,11,10.0,15,571,3,201,30,0,1,3
12459,-0.104948,51.515935,1,2.0,18,852,3,201,30,0,1,3
12460,-0.175779,51.420478,4,17.0,27,22,6,0,30,1,1,3
12461,-0.175779,51.420478,10,4.0,10,925,6,0,30,0,1,3
12462,-0.175779,51.420478,4,9.0,16,810,6,0,30,0,1,3
12463,-0.175779,51.420478,12,2.0,24,535,6,0,30,0,1,3
12464,-0.155674,50.867678000000005,7,10.0,20,565,3,27,50,1,1,1
